application,score_column,MaterialId,Reduced Formula,score_value,viability,weighted_score,clscore,Bandgap,source,is_experimental
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-554014,Li2Cu5(Si2O7)2,0.9,0.695,0.6255,0.929429829120636,0.395699999999999,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-756984,LiFeSiO4,0.9,0.694,0.6245999999999999,0.6479373574256897,2.651799999999999,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-19061,LiFe(SiO3)2,0.9,0.688,0.6192,0.9045082330703736,2.7522,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-510708,LiFe(SiO3)2,0.9,0.688,0.6192,0.9219332337379456,1.7991,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-510635,KNa2LiTi2Fe2(SiO3)8,0.9,0.664,0.5976,0.9192212224006652,2.0557,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-1199484,LiCu2BP2(HO5)2,0.9,0.661,0.5949000000000001,0.9118764996528624,0.6144000000000001,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-1202117,LiCu2BP2(HO5)2,0.9,0.661,0.5949000000000001,0.9267114400863647,0.847299999999999,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-1195117,LiFeP2(HO3)2,0.9,0.65,0.5850000000000001,0.8852254748344421,2.7734,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-1189006,KLiMn2(SiO3)4,0.9,0.646,0.5814,0.9295585751533508,2.041,MP_synthesized,False
Battery Cathode (Li-ion),score_battery_cathode_liion,mp-1194301,Li3CuB3O7,0.9,0.646,0.5814,0.9313111305236816,0.435399999999999,MP_synthesized,False
Battery Anode,score_battery_anode,mp-22635,Fe7SiO10,1.0,0.772,0.772,0.9165456295013428,0.0,MP_synthesized,False
Battery Anode,score_battery_anode,mp-696839,Fe(Si2O3)2,1.0,0.753,0.753,0.9377354383468628,0.0,MP_synthesized,False
Battery Anode,score_battery_anode,mp-1193684,Fe3Si2O9,1.0,0.75,0.75,0.945984959602356,0.0,MP_synthesized,False
Battery Anode,score_battery_anode,mp-1188558,FeCu2SiS4,1.0,0.741,0.741,0.7518506050109863,0.0213,MP_synthesized,False
Battery Anode,score_battery_anode,a5b6a6ce9f,Fe9Si3(Mo3N)4,1.0,0.722,0.722,0.8572431802749634,0.0005,Experimental,True
Battery Anode,score_battery_anode,mp-1214297,Ca2Fe3Si3O14,1.0,0.721,0.721,0.9123076796531676,0.0245,MP_synthesized,False
Battery Anode,score_battery_anode,3aba8c6b0e,Fe7Si5(Mo3N)4,1.0,0.719,0.719,0.778799295425415,0.0034,Experimental,True
Battery Anode,score_battery_anode,03307f5560,Fe8Si3Mo13N4,1.0,0.717,0.717,0.8076725006103516,0.0009,Experimental,True
Battery Anode,score_battery_anode,b5447bbeda,V3Fe2SiN,1.0,0.709,0.709,0.7550328373908997,0.0014,Experimental,True
Battery Anode,score_battery_anode,mp-555470,Mn2Fe3(SiO4)3,1.0,0.707,0.707,0.8416041731834412,0.048499999999999,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-559532,NaFe3Si3O10,0.88,0.744,0.65472,0.917672038078308,1.371699999999999,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-818474,NaFe2(Si2O5)3,0.88,0.731,0.64328,0.9271574020385742,1.998,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-818519,NaCa2Fe5(SiO3)8,0.88,0.73,0.6424,0.9213852286338806,0.5075000000000001,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-21867,NaFe(SiO3)2,0.88,0.726,0.63888,0.8483421802520752,1.835799999999999,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-19130,KNaFe(Si2O5)2,0.88,0.716,0.63008,0.9322475790977478,1.1496,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-1205097,NaFe7(PO4)6,0.88,0.712,0.62656,0.8494696617126465,0.4333,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-556692,NaFe3(PO4)3,0.88,0.704,0.61952,0.8895359635353088,0.0817,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-1193301,NaFe2P2HO8,0.88,0.702,0.61776,0.8465102314949036,0.016599999999999,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-510606,NaFe3H6(SO7)2,0.88,0.702,0.61776,0.8124523758888245,1.8201,MP_synthesized,False
Battery Cathode (Na-ion),score_battery_cathode_naion,mp-604429,NaFe3H6(SO7)2,0.88,0.702,0.61776,0.7791611552238464,1.882,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-23145,Na4Al3Si3ClO12,1.0,0.659,0.659,0.9126851558685304,4.697500000000001,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-23147,Na4Al3Si3BrO12,1.0,0.654,0.654,0.8643990159034729,4.793100000000001,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-23655,Na4Al3Si3IO12,1.0,0.649,0.649,0.8666965961456299,4.151299999999999,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-698491,NaCa2Al4H8C4ClO20,1.0,0.64,0.64,0.8102867007255554,5.1823,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-23648,Li4Al3Si3ClO12,1.0,0.639,0.639,0.97962087392807,5.453399999999999,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-707176,NaCa2Al2P2H5O11F4,1.0,0.629,0.629,0.920966863632202,5.634799999999999,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-8678,NaAlPO4F,1.0,0.627,0.627,0.8622873425483704,8.109,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-23151,Na4BeAlSi4ClO12,1.0,0.624,0.624,0.8757754564285278,7.651,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-707443,Na7AlH2C4(O3F)4,1.0,0.614,0.614,0.8470103740692139,4.805499999999999,MP_synthesized,False
Solid Electrolyte,score_solid_electrolyte,mp-643655,LiAl2H6ClO6,1.0,0.612,0.612,0.8463441729545593,5.1532,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,mp-18905,FeO,0.9,0.783,0.7047,0.9425278306007384,0.0,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,mp-1188678,Fe4O5,0.9,0.776,0.6984,0.9525421261787416,0.0,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,8faa33925b,Fe4Se3S,0.9,0.775,0.6975,0.967870831489563,0.0077,Experimental,True
Supercapacitor Electrode,score_supercapacitor_electrode,mp-18731,Fe3O4,0.9,0.773,0.6957,0.9521861672401428,0.7548,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,mp-19306,Fe3O4,0.9,0.773,0.6957,0.7054262757301331,0.0,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,mp-31770,Fe3O4,0.9,0.773,0.6957,0.563198447227478,0.0,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,mp-505595,Fe3O4,0.9,0.773,0.6957,0.6656357645988464,0.4689,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,mp-510252,Fe3O4,0.9,0.773,0.6957,0.8186781406402588,0.2435,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,mp-611817,Fe3O4,0.9,0.773,0.6957,0.9930312633514404,0.0,MP_synthesized,False
Supercapacitor Electrode,score_supercapacitor_electrode,mp-22635,Fe7SiO10,0.9,0.772,0.6948000000000001,0.9165456295013428,0.0,MP_synthesized,False
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,cf721d7aba,Fe5Ni(BO5)2,0.9,0.703,0.6326999999999999,0.9412348866462708,1.2379,Experimental,True
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,3ff19dec47,Fe3CuNi8(BO5)4,0.9,0.696,0.6264,0.8394795656204224,0.3109,Experimental,True
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,37d36d4049,Fe4CuNi5(SeO3)12,0.9,0.69,0.621,0.8863058090209961,0.8411,Experimental,True
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,mp-21522,FeNi2BO5,0.9,0.687,0.6183000000000001,0.8487873673439026,1.6665,MP_synthesized,False
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,0422f63b5b,Fe3Ni(Se2O5)4,0.9,0.679,0.6111000000000001,0.9553262591362,2.5918,Experimental,True
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,30342393d7,FeNi(Se2O5)2,0.9,0.677,0.6093000000000001,0.9387152194976808,2.5057,Experimental,True
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,mp-753222,Fe2CoO4,0.9,0.676,0.6084,0.899050235748291,1.5511,MP_synthesized,False
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,6e5fcee786,FeNi3(Se2O5)4,0.9,0.675,0.6075,0.9373407363891602,2.6378,Experimental,True
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,cb68223d8c,Fe2Co(SeO3)4,0.9,0.675,0.6075,0.8961209654808044,2.1336,Experimental,True
Redox Flow Battery Electrolyte,score_redox_flow_battery_electrolyte,d9c4e126ae,FeNiSb4(Cl2O3)2,0.9,0.674,0.6066,0.8742701411247253,2.6992,Experimental,True
Hydrogen Storage,score_hydrogen_storage,mp-505576,Zr6Al7Cu16H9,0.85,0.647,0.54995,0.8373432159423828,0.0,MP_synthesized,False
Hydrogen Storage,score_hydrogen_storage,0a00ad876f,AlV10Si5H2,0.85,0.638,0.5423,0.7502280473709106,0.0024,Experimental,True
Hydrogen Storage,score_hydrogen_storage,19c9c38d4d,Sr3CaAl2(VH10)2,0.85,0.594,0.5049,0.789827287197113,0.2565,Experimental,True
Hydrogen Storage,score_hydrogen_storage,598ba14f24,Ca2AlVH10,0.85,0.589,0.5006499999999999,0.746548593044281,0.159,Experimental,True
Hydrogen Storage,score_hydrogen_storage,288ea1e730,Ca4AlV3H20,0.85,0.583,0.49554999999999993,0.8838997483253479,0.0087,Experimental,True
Hydrogen Storage,score_hydrogen_storage,61d6a7a392,Zr6Al7Ni16H3,0.85,0.583,0.49554999999999993,0.521306574344635,0.0016,Experimental,True
Hydrogen Storage,score_hydrogen_storage,a18723edf4,Sr4AlV3H20,0.85,0.567,0.48194999999999993,0.9064098000526428,,Experimental,True
Hydrogen Storage,score_hydrogen_storage,279aa0e01d,Ca4MgAl2VH20,0.85,0.561,0.47685000000000005,0.7507791519165039,0.7548,Experimental,True
Hydrogen Storage,score_hydrogen_storage,fc93a2f7b4,Sr4NbAl2VH20,0.85,0.546,0.4641,0.7975279688835144,0.2095,Experimental,True
Hydrogen Storage,score_hydrogen_storage,70db12c925,Ba4Ta2AlFeH20,0.85,0.533,0.45305,0.640590488910675,0.0031,Experimental,True
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-1195293,Na2Sb5C2S2N2(OF3)3,0.95,0.709,0.67355,0.8563427925109863,3.0602,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-510606,NaFe3H6(SO7)2,0.95,0.702,0.6668999999999999,0.8124523758888245,1.8201,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-604429,NaFe3H6(SO7)2,0.95,0.702,0.6668999999999999,0.7791611552238464,1.882,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-695964,NaFe2H3(SO4)2,0.95,0.701,0.6659499999999999,0.908055067062378,1.5629,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-1193859,NaFeH4SO6F,0.95,0.683,0.64885,0.8577964901924133,2.131199999999999,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-1307582,NaFeH4SO6F,0.95,0.683,0.64885,0.8616102337837219,3.639699999999999,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-849796,NaZn4H18SClO16,0.95,0.679,0.64505,0.914715588092804,3.2835,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-1190551,Na2FeSO4F3,0.95,0.678,0.6441,0.8157867789268494,2.052699999999999,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-11147,Na5CuSO2,0.95,0.678,0.6441,0.9962045550346376,2.248,MP_synthesized,False
Sodium-Sulfur Battery Electrolyte/Electrode,score_sodium_sulfur_battery,mp-18104,Na2Si2S5,0.95,0.676,0.6422,0.7248924970626831,3.599,MP_synthesized,False
Solar Absorber (Single Junction),score_solar_singlejunction,3547a16b88,Ba2Cu2Bi2SeS5,1.0,0.584,0.584,0.9304623007774352,1.4247,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,fcb1596fb2,Ba2ThCu2Se3S2,0.911,0.0,0.0,0.9338343739509584,1.4182,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,307abbe9ca,Cs2Ti2Cu6SeS7,0.877,0.636,0.557772,0.7865100502967834,1.4851,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,80d0722611,Cs4V2Cu2SeS7,0.874,0.592,0.517408,0.934504210948944,1.1879,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,6a84a4e513,Cs2V2Cu4SeS7,0.825,0.618,0.5098499999999999,0.9648598432540894,1.0905,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,7b64626c70,CsVCu2SeS3,0.817,0.624,0.5098079999999999,0.9591861963272096,1.0735,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,b5e20a49b4,Cs2VCuSe3S,0.815,0.618,0.50367,0.8879311680793762,1.0703,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,827801ca50,K4InGa3(GeSe4)4,0.755,0.255,0.192525,0.9647009372711182,1.5299,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,d97ebee04d,KInGa2Se5,0.747,0.397,0.296559,0.9787135720252992,1.335,Experimental,True
Solar Absorber (Single Junction),score_solar_singlejunction,449b7a6806,InGaTeSe2,0.746,0.309,0.230514,0.7962929010391235,1.3321,Experimental,True
Solar Absorber (Tandem Top Cell),score_solar_tandem,mp-557101,Sn(S4I)4,0.812,0.58,0.47096,0.9496437907218932,1.7979,MP_synthesized,False
Solar Absorber (Tandem Top Cell),score_solar_tandem,ae1ce494f9,Rb3GeIrCl8,0.801,0.275,0.22027500000000003,0.8944293856620789,1.8112,Experimental,True
Solar Absorber (Tandem Top Cell),score_solar_tandem,mp-1201802,Ba4NaGe3S10Cl,0.776,0.295,0.22891999999999998,0.868980884552002,1.8421,MP_synthesized,False
Solar Absorber (Tandem Top Cell),score_solar_tandem,3b558a494d,K3GeIrCl8,0.767,0.275,0.21092500000000003,0.9203993082046508,1.8538,Experimental,True
Solar Absorber (Tandem Top Cell),score_solar_tandem,mp-23386,Sn2SI2,0.761,0.612,0.465732,0.9870796799659728,1.6389,MP_synthesized,False
Solar Absorber (Tandem Top Cell),score_solar_tandem,mp-570137,SnH16C4(Br3N)2,0.737,0.613,0.451781,0.8372360467910767,1.8910999999999991,MP_synthesized,False
Solar Absorber (Tandem Top Cell),score_solar_tandem,mp-566296,SnS8(N2Cl)4,0.731,0.604,0.44152399999999997,0.9303536415100098,1.6015,MP_synthesized,False
Solar Absorber (Tandem Top Cell),score_solar_tandem,mp-28377,CsGeI3,0.73,0.024,0.01752,0.0148524921387434,1.6,MP_synthesized,False
Solar Absorber (Tandem Top Cell),score_solar_tandem,mp-707441,SnH12Pt(N2Cl3)2,0.722,0.335,0.24187,0.9788973331451416,1.91,MP_synthesized,False
Solar Absorber (Tandem Top Cell),score_solar_tandem,mp-705194,Mn2SnC10BrO10,0.72,0.609,0.43848,0.9380049109458924,1.9127,MP_synthesized,False
Thermoelectric,score_thermoelectric,mp-15896,Cu2SiSe3,0.9,0.766,0.6894,0.9208141565322876,0.238699999999999,MP_synthesized,False
Thermoelectric,score_thermoelectric,mp-1103067,FePSe,0.9,0.753,0.6777,0.6708496809005737,0.1894,MP_synthesized,False
Thermoelectric,score_thermoelectric,38489c2daf,K3(CuSe)4,0.9,0.745,0.6705,0.7495652437210083,0.1029,Experimental,True
Thermoelectric,score_thermoelectric,0b8c0964df,KNa5(CuSe13)2,0.9,0.742,0.6678000000000001,0.9772152304649352,0.5623,Experimental,True
Thermoelectric,score_thermoelectric,2e564d8c76,K3Na3(CuSe13)2,0.9,0.74,0.666,0.9824824333190918,0.5998,Experimental,True
Thermoelectric,score_thermoelectric,046e76c9bd,K6FeCuSe26,0.9,0.739,0.6651,0.9939085245132446,0.0758,Experimental,True
Thermoelectric,score_thermoelectric,2982b634f3,K5Na(CuSe13)2,0.9,0.739,0.6651,0.990327775478363,0.5422,Experimental,True
Thermoelectric,score_thermoelectric,mp-1189879,CdCu2SiSe4,0.9,0.739,0.6651,0.5898056626319885,0.339999999999999,MP_synthesized,False
Thermoelectric,score_thermoelectric,mp-558202,Fe2Cu3(SeO3)6,0.9,0.734,0.6606,0.9167346358299256,0.2582,MP_synthesized,False
Thermoelectric,score_thermoelectric,mp-558486,Fe2Cu3(SeO3)6,0.9,0.734,0.6606,0.9054005146026612,0.209099999999999,MP_synthesized,False
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,cadbefcc39,CaFe4PbCl16,0.95,0.678,0.6441,0.9937217831611632,1.2813,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,d9c1428bd3,SrFe4PbCl16,0.95,0.676,0.6422,0.997689962387085,1.2335,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,9af46a1992,CaSb2Br2O3,0.95,0.668,0.6346,0.972337245941162,2.7542,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,c16c11f21e,SrSb6(S2I)4,0.95,0.663,0.62985,0.9814583659172058,1.7587,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,78a8908330,Ca2Sb3I3O5,0.95,0.653,0.62035,0.9368669986724854,2.2733,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,48b107ffc5,NaPb4IO4,0.95,0.637,0.60515,0.8600559234619141,2.4124,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,56cfab8d76,NaPb4ClO4,0.95,0.637,0.60515,0.8841681480407715,2.3823,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,5eb18114f7,Rb2Pb(IO3)6,0.95,0.637,0.60515,0.9383421540260316,1.7845,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,c7dbd794c6,NaPb4BrO4,0.95,0.637,0.60515,0.910529375076294,2.4079,Experimental,True
Photovoltaic Perovskite Stabiliser,score_photovoltaic_perovskite_stabiliser,e60983567b,SrPb5(BrO)4,0.95,0.637,0.60515,0.9479252696037292,2.5132,Experimental,True
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,e73535d773,NaLaSiSe4,0.9,0.565,0.5085,0.9891457557678224,2.3099,Experimental,True
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,mp-571057,KY(PSe3)2,0.9,0.565,0.5085,0.9839434623718262,1.938699999999999,MP_synthesized,False
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,58d4abd498,RbYSiSe4,0.9,0.564,0.5075999999999999,0.904030978679657,2.2697,Experimental,True
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,mp-861606,KLaSiSe4,0.9,0.564,0.5075999999999999,0.98260098695755,2.208099999999999,MP_synthesized,False
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,mp-571662,KLa(PSe3)2,0.9,0.561,0.5049,0.986561954021454,1.974699999999999,MP_synthesized,False
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,7ab684e401,La3Si2Se8Br,0.9,0.556,0.5004000000000001,0.8969014286994934,1.9872,Experimental,True
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,451302cee3,La3Si2Se8I,0.9,0.554,0.49860000000000004,0.9098821878433228,1.909,Experimental,True
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,mp-552488,LaCuSeO,0.9,0.552,0.4968000000000001,0.7158215641975403,2.83,MP_synthesized,False
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,31cb70ec56,La2SiSe5,0.9,0.543,0.4887,0.97573322057724,1.8218,Experimental,True
Luminescent Solar Concentrator (LSC) Material,score_luminescent_solar_concentrator,mp-999448,NaYSe2,0.9,0.539,0.48510000000000003,0.9950103759765624,2.494,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-18905,FeO,1.0,0.783,0.783,0.9425278306007384,0.0,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-1188678,Fe4O5,1.0,0.776,0.776,0.9525421261787416,0.0,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-18731,Fe3O4,1.0,0.773,0.773,0.9521861672401428,0.7548,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-19306,Fe3O4,1.0,0.773,0.773,0.7054262757301331,0.0,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-31770,Fe3O4,1.0,0.773,0.773,0.563198447227478,0.0,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-505595,Fe3O4,1.0,0.773,0.773,0.6656357645988464,0.4689,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-510252,Fe3O4,1.0,0.773,0.773,0.8186781406402588,0.2435,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-22635,Fe7SiO10,1.0,0.772,0.772,0.9165456295013428,0.0,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-505110,FeCuO2,1.0,0.772,0.772,0.9085819125175476,0.0,MP_synthesized,False
OER Electrocatalyst (Water Splitting),score_oer_electrocatalyst,mp-510281,FeCuO2,1.0,0.772,0.772,0.8968990445137024,0.0,MP_synthesized,False
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,mp-20311,FeSe,0.85,0.779,0.66215,0.7721580862998962,0.0,MP_synthesized,False
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,8faa33925b,Fe4Se3S,0.85,0.775,0.65875,0.967870831489563,0.0077,Experimental,True
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,8a097be9e6,Na(FeSe)3,0.85,0.771,0.65535,0.9412961006164552,0.0097,Experimental,True
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,1de6009a98,KFe6Se7,0.85,0.77,0.6545,0.9135770797729492,0.0041,Experimental,True
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,mp-1103177,FeSe2,0.85,0.767,0.65195,0.7321646809577942,0.016299999999999,MP_synthesized,False
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,mp-760,FeSe2,0.85,0.767,0.65195,0.7669041752815247,0.3741,MP_synthesized,False
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,18045e7915,K(FeSe)3,0.85,0.766,0.6511,0.8638989329338074,0.0071,Experimental,True
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,mp-15896,Cu2SiSe3,0.85,0.766,0.6511,0.9208141565322876,0.238699999999999,MP_synthesized,False
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,1922a60086,Fe4SeS3,0.85,0.764,0.6494,0.9553924202919006,0.0196,Experimental,True
HER Electrocatalyst (Green Hydrogen),score_her_electrocatalyst,1f4e33901f,RbFe6Se7,0.85,0.764,0.6494,0.9098531007766724,0.0033,Experimental,True
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,mp-504587,Fe9Cu9S16,0.9,0.753,0.6777,0.8014405369758606,0.0,MP_synthesized,False
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,8a4c443459,NaCu4(SeS)2,0.9,0.751,0.6759000000000001,0.5380176901817322,0.0103,Experimental,True
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,d9569927ed,Na3Cu4Se3S,0.9,0.748,0.6732,0.6743502020835876,0.0008,Experimental,True
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,mp-22295,Ca(Cu2P)2,0.9,0.748,0.6732,0.840376079082489,0.0,MP_synthesized,False
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,mp-3497,FeCuS2,0.9,0.748,0.6732,0.6969283819198608,0.43,MP_synthesized,False
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,mp-1078387,FeCu3S4,0.9,0.744,0.6696,0.5512157082557678,0.0,MP_synthesized,False
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,e2407163fe,Na3Cu4(SeS)2,0.9,0.742,0.6678000000000001,0.7073482275009155,0.0049,Experimental,True
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,d5df39e6c7,Ca2Fe2CuN3,0.9,0.741,0.6669,0.7185001969337463,0.0004,Experimental,True
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,mp-1188558,FeCu2SiS4,0.9,0.741,0.6669,0.7518506050109863,0.0213,MP_synthesized,False
CO2 Reduction Catalyst (CO2RR),score_co2_reduction,04b8029dc7,KCu2SeS,0.9,0.74,0.666,0.5253714919090271,0.0031,Experimental,True
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-1078361,Fe2O3,0.9,0.768,0.6912,0.9682540893554688,2.2,MP_synthesized,False
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-1456,Fe2O3,0.9,0.768,0.6912,0.7802080512046814,2.2,MP_synthesized,False
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-19770,Fe2O3,0.9,0.768,0.6912,0.9818907380104064,2.2,MP_synthesized,False
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-510080,Fe2O3,0.9,0.768,0.6912,0.993530809879303,2.2,MP_synthesized,False
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-542896,Fe2O3,0.9,0.768,0.6912,0.9099158644676208,2.2,MP_synthesized,False
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-557546,Fe2O3,0.9,0.768,0.6912,0.9557393193244934,2.2,MP_synthesized,False
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-565814,Fe2O3,0.9,0.768,0.6912,0.9708080887794496,2.2,MP_synthesized,False
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-18816,Fe2SiO4,0.9,0.765,0.6885,0.744098961353302,2.7099,MP_synthesized,False
Photocatalyst (Water Splitting),score_photocatalyst_h2o,mp-555755,Fe5(SiO4)3,0.9,0.758,0.6822,0.8711500763893127,2.4392,MP_synthesized,False
